"","X1A","X1B","X1C","X1D","X2A","X2B","X2C","X2D","X3A","X3B","X3C","X3D","X4A","X4C","X4D","X5A","X5C","X5D","X6A","X6B","X6C","X6D"
"ENSMUSG00000097596",4.76289486956129,5.06641963840568,5.57762811431916,5.68486735804301,6.08792292491154,5.57010744800541,5.94436616005603,5.31200895850484,5.74947851920432,7.43340662671992,5.15482778250354,5.78577390342852,5.34649019719602,5.09552619889623,5.0656735140339,5.36466000466677,5.0753280278119,5.26561799816537,5.10841726105932,4.87450274595513,5.4222324730917,4.96952918133822
"ENSMUSG00000031129",7.30288239919311,7.596528610447,7.45534610457811,7.46802558915826,8.14654356084922,7.8959829134482,7.91989383826716,7.79956619562949,7.67783925720467,6.92633145780336,7.71176511039964,8.32630502236201,7.61860769926799,7.76279506393633,8.80652481665489,8.20389187998468,7.70718872834174,6.93460655879247,7.53321993254331,7.68117542922773,8.01825528843071,7.68677410613474
"ENSMUSG00000014245",6.55426272172681,6.84268798982103,6.74196956475932,6.86689897039529,7.06549327608803,7.36919861334927,7.3814127897449,6.63771290685344,6.46673407570738,8.29903974405148,7.13328385031372,7.12485213831079,7.08266059684799,7.09226423064272,7.04783457247621,6.74482666456785,7.22666601979731,6.84788063535093,6.67770303349855,7.07045370105479,7.09393383448586,7.19564160481982
"ENSMUSG00000082319",8.10884926016277,7.81251640454385,8.01212882658638,7.82339412471668,7.42961369941753,7.62851921004606,7.79922942811736,7.54464317874043,8.14115647236233,7.79718630387121,7.55031271063977,7.47055874054454,7.77979541119786,7.59221056020437,6.92463491612883,8.05606900894335,7.61274645400157,7.62399334093377,8.04270137192284,7.64759300157639,7.26268496098675,7.56265137941313
"ENSMUSG00000054520",4.47946540216888,5.35788431228397,4.3949627748707,5.02899850269978,5.38033118119721,5.74710264801805,5.51023368869535,5.52000947329316,5.08740770766992,5.79520747043133,5.8311951982928,5.32379295554057,5.04190280954653,5.01776502102988,5.1778332328536,5.61058550660156,5.14049588323875,3.02448276285186,4.73139144188672,3.80595529224117,5.38828743023792,5.40089525635115
"ENSMUSG00000039275",10.6724273703441,10.6383237044276,10.5806765139526,10.7196860017309,10.5910536966137,10.7287728871687,10.5753138418342,10.6893450704163,10.6059782382347,9.99747140236398,10.4459333878728,10.5263898730975,10.6775787137048,10.5906979060151,10.4548134245888,10.6243107244956,10.6697457101105,10.462033551949,10.5099120388074,10.1280111980979,10.4095025342492,10.536056232877
"ENSMUSG00000019809",8.69206871526057,8.65676463360445,8.75988324641983,8.43124958946603,8.63131472186143,8.54927108008387,8.82172577765539,8.38616879708794,8.6626117113635,7.75366448675725,8.68361192023135,8.47161470983609,8.45301439677597,8.5851015687437,8.29333190686709,8.55177031130892,8.6431854982922,7.89665077172354,8.67022000211449,8.19280695897327,8.61426759635361,8.40208772049531
"ENSMUSG00000046999",5.65520762637102,5.21949999187932,5.17262541348962,4.84265209268608,4.9385369370253,4.85324594191755,5.2749694169349,5.54741910237193,5.77143370508899,6.26701431678224,4.53578336115295,5.27768743421768,4.95452763050614,4.93557253945866,5.12284305589824,5.86869032557555,5.29159451613854,3.02448276285186,4.82409859207654,5.62655436780914,5.63981044836185,5.12808589873258
"ENSMUSG00000036023",8.04150185296516,7.82051806982595,8.05804949626205,7.96146389659408,8.15212653359175,8.30243838104555,8.12872606265198,7.95604415078834,8.0041638832384,7.88047876923313,8.20827554698307,8.05963522835751,8.20585858380484,7.9935778008393,7.8610480494105,8.15628088657572,7.84063690928683,7.51563246136184,8.22801245792094,8.12120842389996,8.04573572483153,8.09152931430317
"ENSMUSG00000034432",9.75158087102943,9.91621964065138,9.68839896263187,9.74569024058474,9.58890451491706,9.46745484321149,9.33205631483886,9.62014700910628,9.60842912493664,9.92820168600177,9.37548802752833,9.16218739021628,9.68949454087213,9.57306351909526,9.23379092142283,9.55536349097565,9.43931364689822,8.33163978692894,9.58480281346376,9.37353435272499,9.44296072350672,9.49033618895551
"ENSMUSG00000015653",7.46191886661882,7.01992871788329,7.0361793120005,6.89114426161177,7.68201993185495,7.34188567853267,7.01140580597626,6.81733041403938,7.06414746257529,5.45823084913131,7.28881682195546,6.98838191067177,6.98682400128313,7.10171744514935,7.06252031016595,7.41299169463189,6.91833613907223,7.74891463789524,7.45565004568122,6.76066204671417,7.02932613521578,7.36447266825343
"ENSMUSG00000037617",7.92559698348742,7.82051806982595,8.29509027412742,8.10311912016978,8.49736853556068,8.68588147009582,8.44015868324758,8.01613671836779,7.6720151711036,8.76134781935259,8.50827451341542,8.72455041749925,8.1380760232042,8.50899145773921,8.998221558737,8.26352634601906,8.5829190357359,8.79275459149632,8.39975809316174,8.36799541915954,8.95298193431495,8.68752050240465
"ENSMUSG00000019935",5.93189051380611,5.35788431228397,5.89350165530365,5.98437007733136,5.91481983181358,6.37789851990332,5.86170691290665,5.10622762620052,5.8965792904862,5.61237338529466,6.09750175750734,5.36847055626677,5.76124374874656,5.91180624706676,6.40826013494497,5.84486119479066,5.66822583065365,6.75560594968863,6.19542520942416,6.50341850526791,5.63981044836185,5.82805903933675
"ENSMUSG00000034275",8.72215851435143,8.7180162284783,9.06211675210663,9.18136450702649,9.26744468986171,9.35582820083538,9.46165913745257,9.32386073350654,8.58415424498808,7.99704104980475,9.4903530157649,9.53473726986262,8.95875406603263,9.49629840737911,9.66275951077464,9.18730025700182,9.21753721576024,9.1093789768118,8.96813976901734,8.47717458536887,9.48572528473909,9.4830168636796
"ENSMUSG00000090290",7.64758008090661,7.4286988098713,8.0167872284143,7.82339412471668,8.10684584300895,8.11347756960653,8.41138773097288,8.08789497433611,7.47202506574626,8.18078781000995,8.60355306119529,8.18357932925088,7.63274958778265,8.30314970724985,8.33020968745862,7.83198468947684,8.14054907310639,8.05988661115712,7.70761252646759,7.18022001674838,8.56952961292273,8.22621581138142
"ENSMUSG00000048949",6.79976430887965,6.27179923354741,6.35736029745581,6.39369938511251,6.68902804104323,6.26610333368744,6.51249517317041,6.55909831093033,6.71350209333882,3.44819122581059,6.5025611829352,6.28250918023313,6.69494969726233,6.55906940961717,5.98352195614706,6.86816189049972,6.4376724230441,5.19710260083928,6.4923765490039,7.49544553770212,6.35347399668655,6.48489813722272
"ENSMUSG00000029228",7.19258183520877,7.4286988098713,7.14230916514101,7.18390157344959,7.76452061914498,7.38266358969562,7.41078166365074,7.19201879015473,7.58790847980138,8.831055452353,7.6683494458018,7.76602635346404,7.4689973157542,7.18411952389484,8.34830100037867,7.4994796018421,7.32104857823984,7.80754002787538,7.57383628241575,6.46537407599153,7.61060251171263,7.50600275625266
"ENSMUSG00000031851",7.28507469503547,7.30867749578177,7.45534610457811,7.2033962912016,7.81466646260944,7.31404566374588,7.16867174055715,7.34823935329963,7.19986126231255,4.38053958247074,7.28881682195546,7.38616273764783,7.38794078051129,7.39102742284979,7.3407223155747,7.41299169463189,7.21158154178722,7.18509966212506,7.31098130939174,7.88225313237891,7.1251841218197,7.3322501500883
"ENSMUSG00000020728",8.33771131477456,8.54530413532068,8.5315496447112,8.55401823938249,9.00281995298327,8.85481345180597,8.98358041795212,8.54418000507212,8.27781192487094,8.67065554440427,8.98095505610427,9.09730617440499,8.40025664742191,8.45100258157144,9.25632148598034,8.54808568530299,8.64599347993529,9.52725601934749,8.69804619210368,9.42399687261875,8.99023311757028,9.04316411172228
"ENSMUSG00000029408",9.0010792005354,9.00456041745411,9.20775141835935,9.30155825333083,8.92994269855345,8.98410542105822,9.00620506029009,9.19763372230028,8.99669923394419,9.65712163832451,8.71747765205174,8.85194407062825,8.90732919735208,8.99835633318603,8.82817179508878,9.01649993514604,8.98671510852958,9.32539214432241,8.88719063157706,8.27208122666392,9.00430822407811,8.82509186121654
"ENSMUSG00000039278",11.0876719451565,11.175422141914,11.0504681510068,11.2879076772449,10.8213649382842,11.3230866523089,10.7260329594586,11.3087190216224,11.1587106751548,11.1186357647835,10.7057309355347,10.7602153643762,11.2169120803108,11.1136101167796,10.7358856219409,11.0949026034512,11.0617865368161,10.417557336252,10.9422594722729,11.2541120167529,10.9288265811326,11.0852836070618
"ENSMUSG00000021013",8.65788266165312,8.51603952213012,8.79556153010065,8.58035162719006,8.99352041347033,8.98851537982341,9.3036342654629,8.92467658345551,8.33421665698379,8.37281128138994,9.23588609109329,8.9653642955744,8.48454711927367,8.93630813165589,8.79337898865822,8.73145706371684,8.91635721404225,8.97771736764844,8.88719063157706,7.60448490736383,9.28359056866403,8.98562793529252
"ENSMUSG00000084790",6.3638090199992,5.98901993776632,6.04712956846512,6.55414428624766,6.47406764996796,6.79532052139288,6.34002772686562,6.10371522801693,6.34023910718786,5.75162500540138,6.48836499525062,6.8376407304828,6.49270865926998,6.33693951070921,6.8755804418521,6.04635492635753,6.52568132636128,6.65702364940186,6.60117282847575,5.27719214186917,6.68241224002105,6.93457419951541
"ENSMUSG00000103162",5.50945260284427,4.89514692976813,5.62721210990376,5.23246825205766,6.28373910892392,5.61643324213626,6.74549244369852,5.37455946563685,5.34335241711819,0,6.45954654596826,5.99969958958418,5.99815386042119,6.16724417721176,6.49742811028572,5.6929774602726,5.77469298057255,6.52349494532224,5.92938344022897,3.67873003518011,6.65412399040309,6.05561739935701
"ENSMUSG00000021591",6.59819157548062,6.27179923354741,6.0102288964314,6.17416388266389,6.22137418267861,6.11295367061537,5.99695322675412,6.44713613334673,6.57055851507072,6.69280614235053,6.11608713562736,5.5345100653893,6.27556132082962,6.27143663119277,5.88781464972267,6.42946555946966,5.52913873438268,4.36642918457964,6.53414247581437,5.66062433217116,5.72387003302786,5.85854550746569
"ENSMUSG00000062980",5.78757888921842,5.31321500173214,5.69853222735569,5.11385976063536,5.94085719353876,5.42147455122691,5.58083854885636,5.24662307028046,5.37237435928973,1.40731914600919,5.58660899229361,5.5731969454577,5.53899330826001,5.51891621178351,6.23758379884097,5.77091715301694,5.00707664594391,6.02751410030592,6.1242846282056,2.18324897335922,5.35352441280483,4.72673463456149
"ENSMUSG00000034889",8.24403528513358,8.52095836756959,8.58898456953934,8.73235059488189,8.52344910555969,8.61919264497562,8.24199230130402,8.63959713419566,8.52722485531919,10.1770541468512,8.50475253351493,8.44056486657793,8.58615208223692,8.38285161678173,8.50165861757173,8.4087528300539,8.45746376322874,9.00803139832789,8.54302350151736,9.65491938218467,8.17081156228729,8.5909608965052
"ENSMUSG00000038119",7.94273591066712,8.09573639192515,8.38791258275895,8.34611291811651,8.39278298274275,8.35119564879745,8.95728162491387,8.41621537383146,8.10702967398157,8.69386867689249,8.95279783934154,8.69853910284896,8.17236534786516,8.49111905090918,8.60056957017689,8.21787408948464,8.42513555887954,8.72745250787175,8.35773128880599,5.9356904259451,8.80966195279477,8.43280366400057
"ENSMUSG00000019927",9.30266672579195,9.35238351901819,9.24990927141243,9.06363491055317,9.27001446066884,9.32477496516157,9.25857743134722,9.00100912644373,9.22267782854398,8.67065554440427,9.12784722078529,9.07389038093758,9.36037471410359,9.25075936299837,8.85372658720889,9.1044262474756,9.29650470528358,8.85522840146142,9.24039870212381,8.11507833948764,9.28359056866403,9.10168293330042
"ENSMUSG00000104672",6.10427390734552,5.52389516662859,6.18596113040138,5.37681815469858,6.41955824754815,6.6469933862169,6.87757211333113,5.72595778372567,6.08368927059601,6.17102350107363,6.90651507879109,6.98838191067177,6.4454200480189,6.50309776059715,7.01800686720039,6.02530704962786,6.45057862754143,5.86035098796589,6.26322202354819,5.27719214186917,6.85388820972403,6.48489813722272
"ENSMUSG00000024247",5.3125616118407,5.21949999187932,5.17262541348962,5.68486735804301,5.08582769858558,5.52224461340097,5.8897895145315,5.92716541827378,5.70453963257443,7.41954846593266,5.89715710726928,6.02782657982602,3.5419716829251,4.75564731690729,5.82028994501514,5.3977928103156,5.60035776942157,5.26561799816537,5.28188345642927,3.67873003518011,5.63981044836185,5.48145915415018
"ENSMUSG00000022961",13.2209506943379,13.2142042312801,13.3397950896433,13.1302136790138,13.525169177657,13.4223942885066,13.5052648504849,13.2022160005378,13.2552779573225,13.6123129613987,13.674244314051,13.5872309549892,13.3821861463492,13.3571128496529,13.646695006455,13.3529076063832,13.4015687319937,13.8001045534976,13.3179139086257,13.693137546846,13.5416810572642,13.3189639216115
"ENSMUSG00000027804",10.2915248026658,10.2107072725445,10.2166894235019,10.1287929609563,10.3572973587119,10.2168210333268,10.3116037718883,10.0459802517358,10.31038561495,10.14583050092,10.4087275212417,10.4308792096749,10.3709240573097,10.2800787602852,10.33895796128,10.3065420259381,10.3069358952046,10.5927923470299,10.3378196262478,10.4741350346727,10.3567218023481,10.1959854006401
"ENSMUSG00000103910",4.20425938767966,4.20977557047374,5.33063524364045,4.62861534537634,4.65373399875022,5.78815515869675,5.74356844994276,4.4674902985368,4.54065489896217,0,5.38681182005095,5.5345100653893,4.90877201145647,5.20483277374368,4.94405350213278,4.63981445466445,5.0753280278119,5.67124915879493,5.18032530795448,0,5.51952340436792,4.96952918133822
"ENSMUSG00000022974",10.5877995844226,10.6143600115058,10.8319701458216,10.8721111719259,11.149776591611,11.1800418586048,11.4070681765114,10.9145759162624,10.5047622224003,11.1325068603748,11.5953451436324,11.5945046948559,10.9381905714335,11.1663671434453,11.7581939438039,10.8332621706207,11.2095628515803,11.9809538314221,10.9279696795564,11.2803706094547,11.4766632218678,11.4151132623961
"ENSMUSG00000041769",9.83808679877568,9.8745531863157,9.77481391035358,9.8452246877991,9.71685015552045,9.91247270990141,9.79621935182133,9.74821207172879,9.85582397587791,9.43404263724315,9.80581064430268,9.87575158394558,9.87492679674577,9.89461275090024,9.74244282779654,9.67843826441275,9.68162013126519,9.86199225874525,9.84752406579566,10.2463135428511,9.84136611897176,9.74612292126639
"ENSMUSG00000041143",3.95679363082662,5.01155730932209,4.99515664999853,4.9388318991493,4.71537026686047,4.85324594191755,4.82944331452169,4.82192320722985,4.32006963753704,0,5.19034089234871,5.02207202478515,4.2034744027515,4.43509318335983,4.81122907131254,4.02814816794121,4.73902794526503,3.02448276285186,4.58010319020856,3.38469533182716,5.24390788190901,5.27092942299379
"ENSMUSG00000025451",9.58328248260589,9.37971847007545,9.31754517686827,9.24624146316512,9.22569336456016,9.2858902444004,9.20649633278882,9.18678040233931,9.63112032300971,10.025189509675,8.97587626846867,9.14302754978965,9.44895778989121,9.28642913910083,9.13997604816686,9.36325443245709,9.30007448056771,9.06200497933657,9.4657514831139,9.4751489299485,9.14816368244918,9.24126332017499
"ENSMUSG00000048040",8.31595292889454,7.90572619885556,7.84930054024014,7.37653307488532,7.61891025461818,7.44816553057438,7.37148878759417,7.42413378119081,8.19900221262313,6.66957576882425,7.3212153009775,6.47867004734432,7.34563818629839,7.41397459851965,6.66076003969861,7.47640149215455,7.56012673416062,6.95549724105314,7.99364781156421,4.87450274595513,7.06199161758791,7.13466889715967
"ENSMUSG00000029632",9.18035712579624,9.24648682816594,8.93252335586657,8.87289754734983,8.7501979411434,8.41155562249742,8.449622894686,8.86873425076219,9.09790956441602,8.73920361729201,8.12813646516632,8.25670643655061,8.65011919643477,8.87698672221749,8.50165861757173,8.89412774772223,8.5015397294176,8.88275523203046,8.8463287244665,9.00717884573181,8.43051175073048,8.20857328579932
"ENSMUSG00000055850",8.17802512442324,8.28689728527453,8.1751953829727,8.09792042083596,8.08366115453311,8.0558098815374,8.13460562527787,8.17394713354455,8.25071551376399,7.22611774092287,8.04812996459265,7.83927789039939,8.37102873541375,8.26579519387802,7.81842186060532,8.24543842431054,8.11645566483622,8.03065373538497,8.15849967885243,6.61187896936139,8.08864385912541,8.01239419857986
"ENSMUSG00000034308",5.88537231209839,6.27179923354741,6.29736289288096,6.0504480986661,6.34351946003826,6.1449118621356,6.53044497858826,6.06630669442482,6.18531500546997,6.13755280897634,5.73827528108077,6.13515194639846,6.01983814175109,5.84583270156066,5.98352195614706,5.93790345544588,6.21373170249091,6.4952394029617,5.95010192881333,5.66062433217116,6.28132679641553,6.0816951999774
"ENSMUSG00000098506",7.1733497826382,6.93402848344366,7.20895908905647,6.69851819024211,7.62695159871616,7.54715033941251,7.11019580028843,6.86167806687691,7.35331094725959,8.19712606884659,7.28060222903504,7.23752821182684,7.47685801610332,6.91057212377238,7.77449778396513,7.32959725139823,7.34197942925238,9.03281543275071,7.13215334453639,7.68117542922773,7.3534487879667,7.3855613408685
"ENSMUSG00000020248",9.81655438317401,9.75856343583086,9.77481391035358,9.72560625241579,9.73927852894481,9.75313932323517,9.69838828309342,9.79327105931127,10.0998498788502,9.90352297457008,9.71271329382461,9.8124821521659,9.97683685661077,9.53344617698274,9.70549236645075,9.72160390231223,9.54989120375308,10.3774831024791,9.65589113342709,10.3386473819156,9.48973275759027,9.72559546486431
"ENSMUSG00000035765",9.74833533015405,9.66167294658028,9.4405255635896,9.47198288493323,9.65331134250462,9.62020175384242,9.49860154347111,9.58255069914065,9.69569354627921,8.89254211168724,9.43221051746585,9.42533079984326,9.6465812566788,9.53519148236668,9.32492450687317,9.68851481261005,9.45860809800964,8.60719020482849,9.48540132775108,8.8719399782453,9.34681708702008,9.51924771075613
"ENSMUSG00000029127",7.91983846117529,8.06238547773136,8.13290909675774,7.97853666455612,8.20142424891336,8.30243838104555,8.43540319295954,8.26344232515218,7.72922430939718,8.71103665587407,8.61012382401945,8.53177878664794,8.01391135554289,8.32349176637253,8.55974625450242,7.90869644541278,8.187561383005,8.34753211924561,8.03787039359039,7.29312300492009,8.52726420854893,8.39690420996705
"ENSMUSG00000083844",7.38876585151796,7.596528610447,7.37053943869789,7.49990770053402,7.6586761209633,7.71621802189466,7.41078166365074,7.84996895941808,7.59408144567004,6.41403993058209,7.71786205274073,7.66218669104743,7.60432581271147,7.23655046454713,8.07170572811505,7.30360902199953,7.53004239814783,6.06644460344968,7.59372354911832,6.50341850526791,7.53505261275097,7.53460509439773
"ENSMUSG00000042804",7.13409902953364,7.29725465544108,7.59895290837005,7.59891191958735,7.42038987394088,7.19698056242641,7.19141422185831,7.72350525922951,7.25544430058386,5.28562707497089,7.48030816587905,7.28491402349687,7.16281251884198,7.67052550560793,7.31642140300703,7.42910733450139,7.13369856726554,7.76083184995785,7.11390666153799,6.36562778901604,7.26268496098675,7.41662738201504
"ENSMUSG00000096751",5.34729982780798,5.06641963840568,5.85239510029258,5.30644783012528,6.26324889227021,5.52224461340097,6.31952724297534,5.79619151966661,5.74947851920432,5.51146271997311,6.8521191765544,6.80550589738602,6.12362449859326,6.05493702040896,7.16133626773757,6.20451994282989,5.98446861776328,5.56651009819414,5.54962597354736,5.59166032393943,6.63976910675479,6.50430925986324
"ENSMUSG00000038845",8.35488479772716,8.31548910732615,8.43391879085722,8.55021678008663,7.99324097533347,7.97810854271176,7.7843465536127,8.21298391895479,8.41314815155846,7.6858164063228,7.92177457430455,7.88612432108271,8.56786826278041,8.29904664868442,8.00484685604112,8.21787408948464,8.28445200473157,8.10732908875515,8.20233605603771,7.21502820464678,7.96743159951282,8.21447813214304
"ENSMUSG00000028447",8.63697531291938,8.61596938308682,8.57009251902898,8.71547721316251,8.24387353907921,8.12953935335697,8.1049652260032,8.56444593615795,8.599577285873,8.51644403582594,7.87888612998394,7.96824764253088,8.33255835964127,8.3275259844272,7.66327998401416,8.32510574753268,8.29164241712805,6.63128834245478,8.44789751547653,8.49144246951277,8.13543758728711,8.40725267365902
"ENSMUSG00000040997",6.53931741280796,6.72825785597265,6.41496189124021,6.443733664515,6.92906643336975,6.81531798781218,6.25621775034233,6.49014656222036,6.23356362732129,7.84980485220279,6.73675868633103,6.5771268446259,6.56823351301619,6.66489132595701,6.21146560737469,6.3470455375444,6.60862870160436,5.56651009819414,6.56132946756286,7.00565909316071,6.90279662220556,6.52346267398306
"ENSMUSG00000022867",9.45775698124385,9.35238351901819,9.31754517686827,9.37216172962146,9.41638116253145,9.55925152977671,9.550101857928,9.52855739338047,9.45408831808589,9.68924091579581,9.58344835756093,9.67473481867931,9.40637537758755,9.47099095895692,9.84793412249683,9.4780791202315,9.48393907998536,9.77652663140702,9.38816202507835,9.78802799916791,9.60874535159535,9.51446917991683
"ENSMUSG00000022500",5.12509327790486,5.74180123489165,5.47303483594003,5.11385976063536,6.34351946003826,6.40454428256074,5.86170691290665,5.46357668090482,5.31373464928472,5.95745530390309,6.38487658557946,5.81834631119119,5.16377960203915,5.75289546247882,6.15776642545979,5.77091715301694,5.93021456062047,6.43701190854448,5.82107810523255,0,5.87858469538087,5.48145915415018
"ENSMUSG00000106386",7.60515157374573,7.70424255437138,7.64782156482204,7.25101083241139,7.95542410368454,7.87708003103245,8.18079892747347,6.98708503092109,6.92416234314758,6.29764257560295,8.24673529535464,7.96824764253088,7.73461332752447,7.67052550560793,7.59420937878246,7.88552428408271,7.44875421153685,8.40181585263556,7.6326940822292,5.72644155979793,8.34903104286771,7.67825377087487
"ENSMUSG00000024270",8.85784638386049,8.97976513496989,8.49862483283794,8.745708635508,8.23337773608567,8.37833453792839,8.39678419264469,8.74988862721095,8.89536712534415,8.831055452353,8.22549546640717,8.38184418865768,8.6810696833507,8.37117342948259,8.70721927866746,8.60947935685361,8.36505404894038,8.43194205760676,8.79571591557778,9.3265578776117,8.28590362980936,8.40725267365902
"ENSMUSG00000002365",7.41356462446834,6.82688610101121,7.24910395998273,7.41047819666758,7.26417565326631,7.28565782503578,7.30004095700424,7.21783780122632,7.12509873391017,7.65065704248155,7.34504545349943,7.42897778477495,7.09292651462896,7.35195191444042,7.44527862527509,7.34666624882879,7.36942307449622,7.01641336478237,7.15909782542294,7.35685334406268,7.43883883040696,7.49634122709483
"ENSMUSG00000028452",10.9845562179671,11.0112181723371,10.7532037356562,10.917081672468,10.6884015979407,10.567167350785,10.5568227262261,10.8582327676342,11.1487851969664,10.7268560494198,10.4311659813494,10.7305726688171,11.1179643655455,10.6974263875484,10.6103275331076,10.8750381269987,10.7085414460368,10.4638573003163,10.9621578396207,11.5714516953494,10.4357054346521,10.6720774879198
"ENSMUSG00000004233",7.12411718561234,6.91920103698618,6.98003539340133,7.29710398677676,7.01736294487902,7.15051046554316,7.09821071496404,7.11166790108388,7.2397807402341,7.89056017263981,7.11492009965836,7.21323857899053,6.9076178756307,7.07316992166081,6.98754943185415,6.97081124266774,7.16535805401714,6.14128906188505,6.95897729832933,7.05772549554218,7.24382628697031,7.28813577115072
"ENSMUSG00000031668",8.7868594882795,8.83322988166827,9.02097231962729,8.90896597032685,8.84975566407537,8.86444284775242,8.7430904102169,9.07114633368628,8.86505793694633,9.80569402084617,8.93720453418317,8.94338239210235,9.09011254643641,8.89340869352989,9.24670858215966,8.92001697258204,8.89998361022061,9.59871467223219,8.8463287244665,8.53800803603125,8.83508438919676,8.8056652158333
"ENSMUSG00000056596",8.99012957611708,9.56258258810297,9.00699255502271,9.26723459515083,9.21506396992621,9.2858902444004,8.64352034491132,9.4937557524176,9.49754566103829,9.45457444528455,8.9319690863242,9.11051794674774,9.49806498315924,9.03088382092318,8.93178716084151,9.24988029815222,9.05380072797192,8.73351272100689,8.99081483414407,9.28347685959823,8.87546360156293,8.87440994372937
"ENSMUSG00000022772",9.73199719458719,9.59559765552313,9.63939862703872,9.62257656083479,9.64739388132088,9.60592162944498,9.7161417216947,9.73038495236119,9.7941560296343,9.50793893162656,9.82288203048997,9.75474964496757,9.66217749183729,9.7427780533305,9.76506533205171,9.63046078363754,9.69523976508762,9.30111470657723,9.71761124761678,9.01048514907622,9.84293340923943,9.63823912188716
"ENSMUSG00000024222",9.67159877085856,9.44328362089484,9.55864107584925,9.70352837460539,9.45754434922994,9.57106135458221,9.31403445701902,9.54394836246325,9.77526546727859,10.8155095097827,9.28599004281274,9.64780107598992,10.1116880995131,9.67473674754349,9.56816162697264,9.48580395097457,9.48393907998536,10.1984736488038,9.51351347432418,10.3386473819156,9.28128041857765,9.57996984880011
"ENSMUSG00000026806",7.37199330747918,7.28574065006974,7.42762746068615,7.49990770053402,7.51874670851472,7.42232052137463,7.74645347923397,7.4315081743645,7.21596184323892,7.74257574844014,8.09572813356804,7.66218669104743,7.47685801610332,7.50939912965077,8.0124304786574,7.40486586060543,7.5361096623163,6.89189517739218,7.5124747467826,7.47644331133985,7.68239217083587,7.46696225395106
"ENSMUSG00000106106",8.05732494018205,7.5101137499829,6.60018068921971,8.57661901519838,6.8210603178738,5.97753309554252,5.97089928375734,8.06436991342785,7.48537033983702,0,6.00080433245282,3.76525200887979,5.88455633247827,6.70265549954456,3.38906451384733,6.1665744187214,6.67611772462614,4.69928616291706,7.39649504066073,4.31392384026898,5.58092020438873,5.76508257378248
"ENSMUSG00000006050",8.94831202652415,9.12252090446709,9.07557487411966,9.06629911362738,9.14679483119658,9.15076570762803,8.9472946540547,8.95569590767987,9.13436961697036,8.54225262582819,9.05265635602495,9.19666623859061,9.10032576117602,9.16993513801192,8.81955194076597,8.92570758281719,9.00651501674434,8.75750217043343,9.03996319026843,8.62254418124638,9.00710684187304,9.1912387215542
"ENSMUSG00000022244",6.50895415002959,6.56639105809316,6.49726900088237,6.80444087023736,5.62478853850102,6.08027148178566,6.56568818368849,6.72432323072621,6.69064018955724,7.86010212533871,6.17044850490823,6.08248705533737,6.66773672362373,6.28809327055462,6.6799352333928,6.14722070931898,6.53782695132371,7.18509966212506,5.8653805958946,8.24987241428082,6.69635104503568,6.76790838539982
"ENSMUSG00000059447",7.8729236118263,7.66033482287922,8.16683669975922,7.61355787272132,8.28510943545036,7.99574076601273,8.33173618292328,7.66214028818874,7.84762722999389,7.28844339585537,8.34848273980012,8.28611494355057,7.97002923322227,8.11990620492765,8.26821238441552,7.86197385411608,8.20289777115717,7.45823872140427,8.1761943845847,7.13246289175223,8.55430325383016,7.87748072350521
"ENSMUSG00000074656",9.64915151233341,9.62101822389977,9.59023889358876,9.61713591968144,9.67286273524168,9.84111355990124,9.65404842758581,9.43809736642675,9.6985611234372,9.91591509883326,9.5967432449441,10.0435699840942,9.72292917115673,9.59832689212967,10.2358352790613,9.76510336874912,9.64839865092677,10.4436681353319,9.6700101776762,10.6998000178349,9.69978010486473,9.68576983454258
"ENSMUSG00000039391",4.76289486956129,4.70076723345194,4.83557014120981,5.07205299836688,5.65656014128673,5.13364905194551,4.82944331452169,4.82192320722985,4.68644592889041,0,5.50434491576513,5.49475711645433,4.53998678316184,5.3064377672725,5.67494893490599,4.84593506980163,5.42835760472602,7.45823872140427,4.86830983153276,4.39711353133237,5.75083563614282,5.07714559904667
"ENSMUSG00000006930",12.700387816104,12.1786163470419,12.570099376853,12.9042894102249,12.2028867800054,12.2406162569847,12.4610380057059,12.7658300998231,12.1790747743168,12.9526950464475,12.4670406493734,12.3917170757216,12.4763616690559,12.4128932954528,12.0662144553907,12.0167289099273,12.4250830255659,13.00352251078,12.5406740706194,13.5762648959487,12.401013799555,12.7251380709816
"ENSMUSG00000062101",6.14433326541351,5.74180123489165,5.91362389898265,5.02899850269978,5.52504668997246,5.66131765125699,5.47359174349428,5.72595778372567,6.23356362732129,0,5.85351927997604,5.64759099889514,5.16377960203915,5.43165582344852,5.00614470829315,5.5232016436037,5.45422055269624,5.56651009819414,5.57652543412684,5.75825738639963,5.61066579008971,5.2248686757408
"ENSMUSG00000031904",8.04679552139585,8.10231504574718,8.08934585060847,8.10829915342125,8.31029589736325,8.55522906730519,8.60592354637257,8.37473801502818,7.86304560794948,8.46339906116353,8.75056662067388,8.56574966413907,7.93050598807461,8.35149722569909,8.24264773088548,8.20856768952455,8.36505404894038,8.0008162509378,7.8631797595066,7.73812691145165,8.79678074389588,8.5680840427953
"ENSMUSG00000021134",11.8816566678553,11.8074941585149,11.9364059722446,11.8401613200784,12.289025683774,12.057030367798,12.2635748762381,11.8475443563298,11.9206124115453,12.6150905864722,12.4794299302777,12.2952170330064,11.890054748971,12.0441815290025,12.2522555289169,11.9623970533786,11.9111184056519,12.5202957707011,11.9598820345013,11.7911354993576,12.4764100807087,12.0985853606711
